remap_userid	remap_locationid	rate	latitude	longtitude
958	1203	2	33.158093	-117.350594
958	1204	3	32.715329	-117.157255
958	500	1	34.052234000000006	-118.24368500000001
958	1427	1	37.973535	-122.53108700000001
958	1475	2	45.523452	-122.676207
958	1465	1	42.326515	-122.87559499999999
958	1373	1	41.42265	-122.386127
958	907	1	38.356577	-121.98774399999999
958	549	2	35.282752	-120.65961599999999
958	10	2	35.142753000000006	-120.641283
959	1158	1	33.830296000000004	-116.54529199999999
959	905	1	33.19587	-117.37948300000001
959	1156	1	37.739651	-121.425223
959	1452	2	38.581571999999994	-121.4944
959	106	1	36.008286	-119.9618
959	500	1	34.052234000000006	-118.24368500000001
959	1116	1	34.108345	-117.28976499999999
959	1336	2	32.754217	-117.196979
959	1210	2	33.810336	-117.918985
959	1448	12	37.339386	-121.89495500000001
959	582	1	37.287165	-121.94995700000001
959	1108	1	37.385218	-122.11413
961	515	1	39.175278000000006	-76.66833299999999
961	769	4	39.848233	-104.675031
961	999	1	39.755320000000005	-105.009524
961	434	47	39.729432	-104.831919
961	1259	1	40.779423	-73.963429
961	704	1	39.727447	-104.98322900000001
961	1415	1	39.680333000000005	-104.936498
961	1287	5	38.953379999999996	-77.44783000000001
961	1490	1	39.740475	-105.071118
961	1438	2	39.665467	-105.205564
961	1436	1	28.412803999999998	-81.310106
961	377	1	39.746233000000004	-104.99071599999999
961	964	1	39.878664	-104.682105
961	808	1	39.751032	-104.949049
961	1441	2	38.833882	-104.821363
961	647	1	39.836653000000005	-105.037205
961	1372	2	39.5186	-104.761363
961	759	3	39.739154	-104.984703
961	1061	2	39.920541	-105.08665
961	210	1	39.562360999999996	-104.87651799999999
961	274	1	39.647765	-104.98776000000001
961	830	2	39.861655999999996	-104.673177
963	1176	1	39.395837	-101.052377
963	434	1	39.729432	-104.831919
963	759	1	39.739154	-104.984703
963	72	2	37.804372	-122.270803
963	109	1	36.08289	-115.167427
963	1467	16	37.774929	-122.41941499999999
963	826	2	45.987719	9.261818
963	557	1	36.121621000000005	-115.168967
963	1374	5	36.104826	-115.16758600000001
963	941	10	37.778296000000005	-122.38984099999999
963	1244	5	37.782406	-122.392604
963	505	2	37.615223	-122.389979
963	1062	102	40.440625	-79.995886
963	1422	13	40.495999	-80.256693
963	1448	3	37.339386	-121.89495500000001
963	267	1	36.617809	-121.90175500000001
963	555	4	37.784448	-122.404169
963	982	1	40.272453000000006	-76.90567
963	1421	2	41.778088000000004	-87.761721
963	1089	2	33.959734999999995	-118.400632
963	66	2	37.709375	-122.179689
963	1250	1	37.616602	-122.404417
963	1262	1	36.097195	-115.14666499999998
964	548	15	47.673988	-122.12151200000001
964	806	3	47.606209	-122.332071
964	1136	6	33.680488000000004	-117.860223
964	239	1	47.482878	-122.21706599999999
964	1475	2	45.523452	-122.676207
964	476	2	47.681488	-122.208735
964	102	27	47.495658	-121.786777
964	611	8	47.252877000000005	-122.44429099999999
964	393	2	47.322322	-122.31262199999999
964	516	2	47.610377	-122.20067900000001
964	1198	2	47.528713	-121.825391
968	1531	1	39.74015	-104.948647
968	111	1	39.736858000000005	-104.99074499999999
968	1206	2	39.657303999999996	-104.98771299999999
968	613	1	40.01815	-105.278925
968	1010	2	39.676460999999996	-105.19354399999999
968	562	3	39.764486	-104.97975100000001
968	1429	1	39.743247	-104.962952
968	5	1	39.746295	-104.979879
968	1059	1	39.717915999999995	-104.987283
968	970	1	40.019135999999996	-105.27748700000001
968	162	1	39.7435	-104.980177
968	1438	1	39.665467	-105.205564
968	1295	1	40.057736	-105.282105
968	40	1	39.74389	-104.99037299999999
968	768	1	39.754373	-104.990778
968	759	8	39.739154	-104.984703
968	1197	1	39.802764	-105.087484
968	647	1	39.836653000000005	-105.037205
968	1139	1	39.76201	-105.01621599999999
968	1061	1	39.920541	-105.08665
970	500	3	34.052234000000006	-118.24368500000001
970	759	1	39.739154	-104.984703
970	434	2	39.729432	-104.831919
970	1039	1	33.835293	-117.91450400000001
970	60	2	34.147785	-118.14451499999998
970	114	92	34.180839	-118.308966
970	592	1	34.142508	-118.255075
970	1089	2	33.959734999999995	-118.400632
970	810	9	40.714269	-74.005973
970	34	1	27.947521999999996	-82.458428
970	187	2	32.885682	-97.060565
970	94	4	34.110881	-118.285675
970	87	14	35.626637	-120.691004
970	1013	1	34.106398999999996	-117.593108
971	1293	2	39.743694	-105.017315
971	1340	14	41.311367	-105.591101
971	1496	1	21.332898	-157.921418
971	977	2	47.449968	-122.300075
971	821	1	39.847192	-104.675223
971	992	1	39.849512	-104.673856
971	886	1	21.306944	-157.85833300000002
971	1263	2	33.945289	-118.399503
971	500	1	34.052234000000006	-118.24368500000001
971	196	2	40.58526	-105.084423
971	778	1	41.139981	-104.820246
971	759	1	39.739154	-104.984703
971	609	2	39.756432000000004	-104.994352
971	1366	2	40.014986	-105.270546
971	667	1	40.377206	-105.52166499999998
971	332	1	39.689705	-104.98038100000001
971	989	3	39.613321	-105.01665
971	45	1	39.745841999999996	-104.98898899999999
971	1177	1	36.084631	-115.149751
971	964	2	39.878664	-104.682105
972	1047	1	39.550538	-107.324776
972	543	1	32.897624	-97.04043399999999
972	499	1	39.716361	-104.987541
972	938	4	32.896944	-97.03805600000001
972	609	1	39.756432000000004	-104.994352
972	1337	13	39.665315	-105.20672900000001
972	769	1	39.848233	-104.675031
972	704	1	39.727447	-104.98322900000001
972	451	15	39.805695	-104.893092
972	1232	4	39.716439	-104.98762099999999
972	970	3	40.019135999999996	-105.27748700000001
972	999	1	39.755320000000005	-105.009524
972	964	3	39.878664	-104.682105
972	375	1	46.602071	-120.505899
972	272	2	37.769968	-122.467174
972	1452	1	38.581571999999994	-121.4944
972	505	1	37.615223	-122.389979
972	1428	6	39.716361	-104.98756499999999
972	81	1	39.718025	-104.95325700000001
972	975	1	39.640264	-106.374195
972	969	1	39.637485999999996	-106.06196399999999
972	37	1	39.75562	-105.009878
972	236	8	39.748625	-105.00761399999999
972	1243	2	39.747948	-104.9985
972	1104	2	39.75015	-105.00028
972	759	9	39.739154	-104.984703
972	1475	1	45.523452	-122.676207
972	132	1	38.997935999999996	-105.55089
972	1465	1	42.326515	-122.87559499999999
972	1211	5	39.653599	-105.1911
972	4	1	39.191098	-106.817539
972	623	1	39.574431	-106.09751999999999
973	1302	1	30.202633000000002	-97.668146
973	92	2	32.843253000000004	-96.850789
973	1365	25	32.783056	-96.806667
973	1483	13	32.814018	-96.948894
973	731	1	32.948178999999996	-96.729721
973	217	5	33.019843	-96.698886
973	841	18	35.533333	139.6
973	1296	9	35.683333000000005	139.65
973	474	6	35.883333	139.783333
973	1005	3	35.633333	139.65
973	391	1	35.633333	139.616667
973	869	2	35.685	139.751389
973	67	1	35.783333	139.783333
974	932	33	34.019453999999996	-118.49119099999999
974	1263	3	33.945289	-118.399503
974	1386	2	41.785971999999994	-87.752416
974	1374	1	36.104826	-115.16758600000001
974	1143	1	36.12462	-115.172446
974	1434	11	33.945609999999995	-118.3911
974	186	2	33.434277	-112.011583
974	722	2	41.98012	-87.906247
974	802	15	34.046399	-118.44813500000001
974	500	2	34.052234000000006	-118.24368500000001
975	1036	9	35.149534	-90.04898
975	1380	1	33.520661	-86.80249
975	552	1	31.549333	-97.14667
975	1338	1	29.984444	-95.341389
975	458	4	29.986862	-95.350611
975	448	2	33.639975	-84.44403199999999
975	674	2	43.680849	-79.61161700000001
975	1076	1	33.425125	-94.047688
975	687	1	29.424121999999997	-98.493628
975	89	2	41.786626	-87.74991
975	524	1	41.850033	-87.650052
975	441	1	30.508255	-97.678896
975	1377	1	39.174578000000004	-76.670897
975	1432	2	39.76	-98.5
975	201	6	29.954648	-90.07507199999999
976	29	1	35.264981	-116.07445700000001
976	1043	2	34.953034	-120.43571899999999
976	871	490	34.420831	-119.69819
976	144	57	34.435829	-119.82763899999999
976	12	1	33.61891	-117.928947
976	592	1	34.142508	-118.255075
976	60	3	34.147785	-118.14451499999998
976	1167	6	34.278335	-119.293168
976	500	4	34.052234000000006	-118.24368500000001
976	549	20	35.282752	-120.65961599999999
976	10	3	35.142753000000006	-120.641283
976	1000	2	34.216394	-119.037602
976	1262	4	36.097195	-115.14666499999998
976	1168	1	36.080055	-115.15225
976	307	26	36.174971	-115.13722299999999
976	95	3	36.108026	-115.245001
976	826	1	45.987719	9.261818
976	114	2	34.180839	-118.308966
976	597	1	40.760779	-111.891047
976	918	7	41.25861	-95.937792
976	187	1	32.885682	-97.060565
979	850	1	35.645003	139.737616
979	1286	1	35.66103	139.667127
979	912	1	35.672303	139.765717
979	896	1	35.645792	140.031229
979	387	3	36.0	138.0
979	1127	36	35.666667	139.783333
979	573	2	34.983333	135.55
979	1024	6	35.0	135.75
979	841	4	35.533333	139.6
979	1437	20	35.636389	139.574444
979	386	1	35.683333000000005	139.583333
979	245	2	35.670168	139.702687
979	471	5	35.75	140.383333
979	990	1	35.805	139.72055600000002
979	474	7	35.883333	139.783333
979	469	49	35.633333	139.583333
979	112	7	35.804722	139.601944
979	869	12	35.685	139.751389
979	67	1	35.783333	139.783333
979	1296	2	35.683333000000005	139.65
979	299	3	35.723889	139.522222
979	1479	1	35.520556	139.717222
979	381	2	35.7	139.583333
979	1276	2	35.833333	139.716667
979	612	1	35.65	140.05
979	391	6	35.633333	139.616667
979	1035	2	35.639722	139.452222
979	1125	3	35.655556	139.552222
979	396	1	35.883333	139.633333
979	948	7	35.766667	139.633333
979	364	2	35.783333	139.55
979	937	1	35.719722	139.924722
979	1106	1	35.483333	139.466667
979	1517	1	35.683333000000005	139.916667
979	798	1	35.683333000000005	139.6
979	1016	5	35.683333000000005	139.416667
979	664	2	35.693056	139.98333300000002
979	212	2	35.533333	139.633333
979	694	2	35.291667	139.585556
979	1005	2	35.633333	139.65
979	655	1	35.55	139.633333
979	1102	2	35.583333	139.533333
979	1223	1	35.666667	139.48333300000002
979	385	3	35.674444	139.435
979	380	1	35.665725	139.731004
980	1418	743	37.27097	-79.941427
980	173	14	37.553758	-77.460262
980	1229	2	35.227087	-80.843127
980	1044	2	30.332184	-81.655651
980	1209	2	32.083541	-81.099834
980	1034	2	38.840391	-77.428877
980	1376	9	38.804836	-77.046921
980	648	3	39.290385	-76.612189
980	637	11	36.072635	-79.791975
980	374	3	28.538334999999996	-81.379237
980	810	2	40.714269	-74.005973
980	815	2	36.852926000000004	-75.977985
980	1074	5	25.79325	-80.290555
980	1078	11	37.293468	-80.054763
980	806	7	47.606209	-122.332071
980	1178	1	33.585389	-84.436038
980	575	1	33.748995	-84.387982
981	823	2	41.921738	-87.712336
981	1049	4	41.978611	-87.90472199999999
981	1402	4	37.618889	-122.375
981	1467	2	37.774929	-122.41941499999999
981	1193	25	37.783743	-122.40212700000001
981	1187	15	41.98012	-87.906247
981	276	3	32.899117	-97.048261
981	634	11	47.44443	-122.300497
981	806	2	47.606209	-122.332071
981	1183	2	38.742185	-90.365773
981	599	4	41.948124	-87.65598
981	408	2	42.963359999999994	-85.668086
981	493	1	40.000316999999995	-86.250271
981	1290	3	37.615223	-122.389979
982	434	3	39.729432	-104.831919
982	779	1	39.75083	-105.00009299999999
982	1403	80	39.704709	-105.081373
982	1033	1	39.750328	-105.001671
982	609	1	39.756432000000004	-104.994352
982	240	2	39.70795	-105.081419
982	1011	2	40.018023	-105.280847
982	495	1	39.551707	-104.886303
982	1454	1	39.750298	-105.00008600000001
982	357	4	39.756082	-105.009309
982	1235	8	39.848233	-104.675031
982	1082	1	42.212444	-83.353388
982	1269	4	39.838051	-104.709423
982	1001	1	39.740184	-104.948384
982	774	2	39.746365999999995	-105.00746399999998
982	783	8	40.007881	-105.26953799999998
982	964	2	39.878664	-104.682105
982	1346	1	40.008671	-105.277178
982	1463	1	40.020122	-105.250681
982	41	1	40.001204	-105.262689
982	1232	1	39.716439	-104.98762099999999
982	186	1	33.434277	-112.011583
982	830	1	39.861655999999996	-104.673177
982	647	1	39.836653000000005	-105.037205
982	569	1	39.708335	-105.076574
982	538	2	24.555702	-81.782591
982	34	3	27.947521999999996	-82.458428
983	387	2	36.0	138.0
983	321	1	35.690193	139.786283
983	1474	1	35.653884999999995	139.745157
983	88	1	35.682952	139.686895
983	455	1	35.678976	139.711398
983	189	2	35.679662	139.768023
983	1077	1	35.694615	139.700668
983	59	1	35.683858	139.703255
983	1135	2	35.665808	139.752301
983	1159	1	35.655530999999996	139.692545
983	529	1	35.626364	139.771035
983	69	1	35.676803	139.675125
983	1149	1	35.648965000000004	139.753066
983	1032	4	35.690055	139.705894
983	869	11	35.685	139.751389
983	296	2	35.62978	139.794064
983	474	3	35.883333	139.783333
984	730	1	33.426973	-117.61199199999999
984	1466	2	33.81136	-117.91733500000001
984	272	2	37.769968	-122.467174
984	267	1	36.617809	-121.90175500000001
984	1256	2	37.712509000000004	-122.213181
984	830	1	39.861655999999996	-104.673177
984	1305	6	37.662431	-121.874679
984	1193	1	37.783743	-122.40212700000001
984	62	42	37.906313	-122.06496299999999
984	1148	6	37.786894000000004	-122.403101
984	1210	3	33.810336	-117.918985
984	26	1	37.821593	-121.99996100000001
987	59	2	35.683858	139.703255
987	1286	2	35.66103	139.667127
987	949	7	35.662261	139.697297
987	568	2	35.65964	139.698041
987	1357	2	35.667076	139.71428500000002
987	1457	2	35.656579	139.705995
987	530	2	35.619822	139.728565
987	939	2	35.669923	139.70256
987	593	4	35.703348999999996	139.577537
987	442	1	35.711951	139.707788
987	411	92	35.691389	139.501111
987	1289	3	35.642174	139.713426
987	1271	2	35.691251	139.701072
987	119	2	35.683333000000005	139.55
987	381	3	35.7	139.583333
987	1127	1	35.666667	139.783333
987	869	4	35.685	139.751389
988	985	2	40.64248	-73.788071
988	307	4	36.174971	-115.13722299999999
988	1374	2	36.104826	-115.16758600000001
988	99	1	29.984222999999997	-90.255969
988	505	1	37.615223	-122.389979
988	1168	1	36.080055	-115.15225
988	1426	1	40.639751000000004	-73.778925
988	1363	2	36.110498	-115.154027
988	171	2	30.262203999999997	-97.739666
988	945	1	30.265065000000003	-97.738623
988	277	1	30.266986	-97.745164
989	14	2	32.896828	-97.037995
989	185	2	30.202231	-97.667128
989	151	1	30.267349	-97.73941500000001
989	141	1	30.270048	-97.736111
989	661	2	30.268401	-97.736078
989	1014	60	44.979965	-93.263836
989	769	1	39.848233	-104.675031
989	808	1	39.751032	-104.949049
989	214	1	39.780623999999996	-104.89568
989	830	1	39.861655999999996	-104.673177
989	950	1	44.881234	-93.20311099999999
989	329	4	44.916077	-93.101607
989	188	1	44.854686	-93.470786
989	1388	1	40.641808000000005	-73.783596
989	133	1	40.757929	-73.985506
995	543	2	32.897624	-97.04043399999999
995	522	1	33.436249	-112.01181499999998
995	92	1	32.843253000000004	-96.850789
995	465	3	30.267153000000004	-97.743061
995	552	2	31.549333	-97.14667
995	174	1	32.896211	-97.048286
995	677	2	36.085941	-115.15856000000001
995	1314	1	37.708631	-122.394924
995	72	2	37.804372	-122.270803
995	1255	1	37.63049	-122.411084
995	592	1	34.142508	-118.255075
995	500	1	34.052234000000006	-118.24368500000001
995	936	1	36.747727000000005	-119.77236599999999
995	10	2	35.142753000000006	-120.641283
995	1043	1	34.953034	-120.43571899999999
995	1000	1	34.216394	-119.037602
995	926	1	33.766962	-118.18923500000001
995	1039	3	33.835293	-117.91450400000001
995	230	2	33.787794	-117.85311200000001
995	819	1	35.616349	-119.694294
995	1448	1	37.339386	-121.89495500000001
995	1467	1	37.774929	-122.41941499999999
996	1269	1	39.838051	-104.709423
996	895	14	47.449	-122.30930500000001
996	1256	1	37.712509000000004	-122.213181
996	796	1	33.640008	-84.44433000000001
996	186	4	33.434277	-112.011583
996	726	1	40.764075	-73.97316500000001
996	14	8	32.896828	-97.037995
996	463	2	42.369031	-71.028159
996	801	6	41.978563	-87.901799
996	951	2	33.636720000000004	-84.428066
996	703	2	42.366091	-71.019187
996	827	2	38.857356	-77.044112
1000	1467	2	37.774929	-122.41941499999999
1000	614	1	39.753582	-104.99401200000001
1000	181	1	39.743592	-104.99373100000001
1000	639	1	37.78247	-122.407781
1000	1496	2	21.332898	-157.921418
1000	505	3	37.615223	-122.389979
1000	130	1	51.47337	-0.44778
1000	744	1	38.953381	-77.447712
1000	555	2	37.784448	-122.404169
1000	203	1	37.393789	-122.078926
1000	1148	1	37.786894000000004	-122.403101
1000	1244	1	37.782406	-122.392604
1000	142	1	33.944066	-118.408294
1002	449	6	37.616476	-122.3839
1002	402	1	38.952742	-77.447758
1002	1402	4	37.618889	-122.375
1002	585	1	39.861667	-104.673056
1002	1338	1	29.984444	-95.341389
1002	1187	13	41.98012	-87.906247
1002	900	13	38.956528000000006	-77.447488
1002	505	33	37.615223	-122.389979
1002	652	11	37.61476	-122.39188
1002	950	11	44.881234	-93.20311099999999
1002	964	10	39.878664	-104.682105
1002	830	7	39.861655999999996	-104.673177
1002	972	1	42.947639	-87.90295
1002	985	8	40.64248	-73.788071
1002	1456	17	44.883724	-93.211085
1002	1426	1	40.639751000000004	-73.778925
1002	1006	2	39.055222	-84.66125100000001
1002	858	1	40.785596000000005	-111.980673
1002	1436	3	28.412803999999998	-81.310106
1002	242	8	28.430965000000004	-81.309112
1002	882	8	41.97875	-87.90889
1002	1361	2	42.361398	-71.01350500000001
1002	250	5	27.976891	-82.533377
1002	634	2	47.44443	-122.300497
1002	118	3	35.876409	-78.79020799999999
1002	226	1	30.202633000000002	-97.668146
1002	927	3	30.266944	-97.74571800000001
1002	104	1	30.267171	-97.74631
1002	744	4	38.953381	-77.447712
1002	276	1	32.899117	-97.048261
1002	688	1	41.411675	-81.834693
1002	851	2	37.614712	-122.392082
1002	974	1	47.500274	-100.00068
1002	1171	1	27.770861	-82.679266
1002	33	1	37.785478000000005	-122.39971399999999
1002	759	4	39.739154	-104.984703
1002	232	1	39.838770000000004	-104.67181
1002	1327	14	37.615463	-122.389903
1002	1485	1	39.961176	-82.99879399999999
1002	1322	1	39.745946999999994	-75.546589
1002	1388	2	40.641808000000005	-73.783596
1002	1431	1	42.208869	-83.356187
1002	365	2	41.823989000000005	-71.412834
1002	1252	3	36.974117	-122.030796
1002	1018	2	37.784436	-122.40418600000001
1002	374	2	28.538334999999996	-81.379237
1002	465	1	30.267153000000004	-97.743061
1002	854	1	36.677737	-121.655501
1003	549	496	35.282752	-120.65961599999999
1003	918	2	41.25861	-95.937792
1003	971	2	36.165890000000005	-86.78444300000001
1003	1521	24	33.91668	-117.90006000000001
1003	254	1	33.835848999999996	-118.340629
1003	370	4	34.170561	-118.837594
1003	645	12	33.944066	-118.408294
1003	199	1	-33.86785	151.207323
1003	1167	7	34.278335	-119.293168
1003	500	6	34.052234000000006	-118.24368500000001
1003	740	2	34.139728999999996	-118.03534499999999
1003	871	4	34.420831	-119.69819
1003	10	3	35.142753000000006	-120.641283
1003	1439	3	33.720577	-116.215562
